,Los Angeles,San Francisco,San Diego,Las Vegas,Phoenix,Seattle,Denver,Miami,New York,Chicago,Boston,Washington DC
2016-10-01,0.0025623265343093227,0.009122340207069257,0.006616019823585839,0.0028677708695292736,0.004421998860903553,0.010325178087766451,0.00608791210026105,0.006335299199943245,9.046218041008913e-05,0.0003691019824183517,0.007227989102171373,0.0033646126895028328
2016-11-01,0.00464045618943687,0.004961260849140281,0.008612067244373911,0.006835108052418715,0.006179935753792165,0.009807712874191576,0.010738342647334642,0.0053333210231976125,0.0065502500507348405,0.009832456542152812,0.009695001896511402,0.003399387786051422
2016-12-01,0.0056719414294736925,0.01033676253293625,0.007732555380719264,0.006092671797521154,0.005383171550030763,0.012215989037368757,0.006326755996984401,0.0066841818912528606,0.0038406998918949498,0.010671111585429438,0.010418976104447752,0.005417591139669664
2017-01-01,0.0060828018117422555,0.005920933066934531,0.00783222836672337,0.009854753203224709,0.005308790452400736,0.011892082400976944,0.008006306798116869,0.0026988305187687356,0.007096286223920556,0.007154026182889961,0.008041776175000459,0.005372428004692731
2017-02-01,0.0026500184762190404,0.007217692225120365,0.005261606434858734,0.006832004749541598,0.0046583083866567065,0.013477269644929013,0.0045223322408183275,0.003561934717860815,0.003053749127201799,0.0024501432199186546,0.008182047567842687,0.0032927603272692174
2017-03-01,0.005243682821129303,-0.0063819335205483885,0.002399242276040381,0.00514038793019056,0.00374555651969799,0.00820125058983523,0.0015563956827673309,-0.000986896412510485,0.0051417612385251665,0.0011824542860097154,0.003885120175584955,-0.0016019200962188451
2017-04-01,0.0016548876361872633,0.0011808177950787258,0.004463456146609257,0.00803004839103183,0.004429948603633438,0.01079042030926236,0.004255899944159092,0.0024640522390948494,0.004175233209166018,-0.000731838526622175,-0.0040429786215246954,-0.0005002721464465454
2017-05-01,0.005941833490414217,0.007238922650685264,0.0056477347450849535,0.007915322518921464,0.003392363245161567,0.008699640807396491,0.004858574997341103,0.0045789237886015854,0.002489084659199392,-7.075205562467879e-05,0.0020139694801684094,0.0017665772542048153
2017-06-01,0.003780192745097999,0.006766065977543034,0.006782295819018236,0.006884921366071772,0.004162928490916373,0.01072260232728195,0.004556602808706733,0.003922343428038655,0.0008632989944752367,2.3857030827745263e-05,0.0027735913016300184,0.002380821372670816
2017-07-01,0.011280162679027983,0.006687482944387035,0.004680433760655411,0.004731743956998047,0.0028982723109061137,0.010181317962828285,0.0057754956490239096,0.005372819756464642,0.004372330108887379,0.0014826873010171937,0.010166706430136507,0.0032320365538902607
2017-08-01,0.005011421012327322,0.005643120158408177,0.011965446001773294,0.010361344886557822,0.005785706255148959,0.00966445517366421,0.006686670241971671,0.0028602603041745223,0.006414350405389291,0.002008110179635869,0.005442496651230089,0.001607901828995617
2017-09-01,0.006183092896357989,0.011572285459398035,0.007623213439377219,0.011354314577108227,0.008228281022488959,0.008282363390827996,0.006847201806888581,0.005422945739247176,0.007399782460663085,0.0032830065052673607,0.007522749639322424,0.002321739959467939
2017-10-01,0.0050710732472534215,0.014697782569709883,0.005164631970985711,0.013372001350161256,0.003605599363191603,0.008700702915019232,0.0068825069185485255,0.0011674886336230372,0.005161948626347224,0.001258513085021784,0.0031066721690182764,0.003691992663835686
2017-11-01,0.009555447658331273,0.01777574280505201,0.0032127238272763314,0.010994097989326601,0.003121317444863436,0.009919442149001867,0.00837397667737716,0.002478184199456779,0.004022694633367241,0.004619800678124841,0.002464020570475789,0.0053955147164821415
2017-12-01,0.009152964872312541,0.011820913476267014,0.007925250255575333,0.010890213112301428,0.005823294537933732,0.011698135063532789,0.010733928126867687,0.0017385554542730386,0.0026099348971155845,0.0017984897472047567,0.004065913210443695,0.0006168712367757845
2018-01-01,0.006211387802756985,0.013427450322504253,0.0075245590643948645,0.008258795697468457,0.007283247961066497,0.010804842237676304,0.008874904749081702,0.00680485079617088,0.0042928980212415535,0.005536479476549339,0.006855919944450672,0.0003239722256023203
2018-02-01,0.008612834265476765,0.004482788423578965,0.005867497890085449,0.012483887106163216,0.009360223307220306,0.010938583599454432,0.010550926069504696,0.008470837168395473,0.00823774191495108,0.0035130793043454123,0.012814596788338406,0.003281358159169523
